customer_id,days_since_last_purchase,total_transactions,lifetime_value,avg_order_value,total_events,unique_sessions,purchase_count,avg_basket_size,conversion,active_days,time_on_platform_days,discount_usage_ratio,wishlist_count,cart_sessions,return_rate,cat_Accessories,cat_Garment_Lower_body,cat_Garment_Upper_body
000fa1b80857fa40bf25990bc1b1b65afc63923a8e4b5762db34e4bb46032d29,2141,5,0.22999999999999998,0.046,29,29,5,0.0,0.1724137931034483,28,0,0.0,0,0,0.0,0.0,6.0,23.0
000fab9caf56e8060680e5fd82d709ade7496318832201353526ad6ea47a12ff,2066,2,0.16999999999999998,0.08499999999999999,42,42,2,0.0,0.047619047619047616,42,0,0.0,0,0,0.0,0.0,9.0,33.0
000fb6e772c5d0023892065e659963da90b1866035558ec16fca51b0dcfb7e59,1918,16,0.9,0.05625,65,65,16,0.0,0.24615384615384617,58,0,0.0,0,0,0.0,0.0,8.0,57.0
000fd548002726b75586e82114771cf408a6070ea71ba05a8b40f32309577c35,2125,7,0.43000000000000005,0.06142857142857144,42,42,7,0.0,0.16666666666666666,40,0,0.0,0,0,0.0,0.0,4.0,38.0
001021122bdb55ec4235f35eb50164c268ec7c4bcfff90723dcc5096b877fe7d,2226,5,0.43,0.086,44,44,5,0.0,0.11363636363636363,39,0,0.0,0,0,0.0,0.0,11.0,33.0
001054cdd36af42fb6a33bafbf68564f61abaff0e8ddb7ff3187081084d129f8,2458,1,0.03,0.03,42,42,1,0.0,0.023809523809523808,41,0,0.0,0,0,0.0,0.0,5.0,37.0
001082f8407c5e1be84e02ca87e4c623c23b1b3942658c3ae0ea2a123ee71cfa,2024,8,0.14,0.0175,46,46,8,0.0,0.17391304347826086,40,0,0.0,0,0,0.0,0.0,13.0,33.0
0010876c57885b66aea0c7787b608ca17725fc6882e270c7c01d3d5b90c7ccba,2234,1,0.05,0.05,40,40,1,0.0,0.025,36,0,0.0,0,0,0.0,0.0,4.0,36.0
00108c4b7847b71af7540e34b9842b1a18b5c5ee28e9481c07ccbe2dda375363,2032,2,0.08,0.04,45,45,2,0.0,0.044444444444444446,41,0,0.0,0,0,0.0,0.0,2.0,43.0
0010a977ee42a77419ab629a6b4e83943e99721db1de09cf9a9893948c424a6b,2590,1,0.03,0.03,37,37,1,0.0,0.02702702702702703,35,0,0.0,0,0,0.0,0.0,7.0,30.0
0010bb1c4a9c39adb234a90c487fd472c843e3523f4b8d823b2ed87e6287366a,2248,1,0.05,0.05,34,34,1,0.0,0.029411764705882353,33,0,0.0,0,0,0.0,0.0,8.0,26.0
0010e8eb18f131e724d6997909af0808adbba057529edb1523944f7d4e02b4ce,1907,9,0.38,0.042222222222222223,45,45,9,0.0,0.2,41,0,0.0,0,0,0.0,0.0,7.0,38.0
0010f56acce349e6e82bfef13ee39232a8bc0db0801ca4c21c2ff385aba97da0,1911,1,0.03,0.03,43,43,1,0.0,0.023255813953488372,42,0,0.0,0,0,0.0,0.0,7.0,36.0
00111614ae738d0b5241b561b61d1d639e2ac2f4da7563b2444ccc3462e4025c,2104,1,0.01,0.01,34,34,1,0.0,0.029411764705882353,32,0,0.0,0,0,0.0,0.0,9.0,25.0
001127bffdda108579e6cb16080440e89bf1250a776c6e55f56e35e9ee029a8d,2261,4,0.12,0.03,45,45,4,0.0,0.08888888888888889,43,0,0.0,0,0,0.0,0.0,11.0,34.0
001143bec624de9df82bd687babb382e00b0285e2371cc9120de5d42c48f1076,2006,10,0.37,0.037,48,48,10,0.0,0.20833333333333334,48,0,0.0,0,0,0.0,0.0,9.0,39.0
00117f79ce61af038e143ee26448e8401fdbff51f48d5a36e74f43a7ea307b15,2418,1,0.04,0.04,35,35,1,0.0,0.02857142857142857,34,0,0.0,0,0,0.0,0.0,5.0,30.0
001196f2a9c835b764eb29533afb1e8f6e64a3d3c5b35a2a992fe95087e07297,2589,1,0.07,0.07,39,39,1,0.0,0.02564102564102564,38,0,0.0,0,0,0.0,1.0,7.0,31.0
001198346eede408c4929478cedc820b3f6bd5971bf43a7a0f52637274250dca,2536,1,0.03,0.03,45,45,1,0.0,0.022222222222222223,41,0,0.0,0,0,0.0,1.0,5.0,39.0
0011a72ff279179723ef5f8785cce80c968237b6381ce90af2ba9f3f8f8396c7,2246,1,0.08,0.08,36,36,1,0.0,0.027777777777777776,35,0,0.0,0,0,0.0,0.0,8.0,28.0
0011d4b6e8a2fe30df2fc31eec0207c17a4b0dd9dd2997bda65a164f3c324e79,1930,1,0.05,0.05,32,32,1,0.0,0.03125,32,0,0.0,0,0,0.0,0.0,6.0,26.0
0011e0bd4c39195ff342c0ca0ac0601ce2b943a826550674298a5ba49d9f8e70,2038,2,0.16,0.08,34,34,2,0.0,0.058823529411764705,33,0,0.0,0,0,0.0,0.0,8.0,26.0
00125440be6cd148c3599b9c5a2d55f5838c1b0257d35643038c38a60c691fe8,1915,12,0.55,0.04583333333333334,55,55,12,0.0,0.21818181818181817,50,0,0.0,0,0,0.0,1.0,22.0,32.0
00125cb76541e21c1763d895d5209d4b08d24301693a98d7b07493acec999ea9,2076,1,0.03,0.03,28,28,1,0.0,0.03571428571428571,27,0,0.0,0,0,0.0,0.0,4.0,24.0
00128196609cb73163d329245f310e78b76691633ac168498d94ec5b763bb0ae,2313,1,0.03,0.03,34,34,1,0.0,0.029411764705882353,33,0,0.0,0,0,0.0,0.0,4.0,30.0
0012819cd3300a9154496e116ad50a096b0379da97f5dd19775bc85ca80e501a,2518,2,0.1,0.05,40,40,2,0.0,0.05,38,0,0.0,0,0,0.0,0.0,5.0,35.0
0012ac5495638a445c5ac97d8080616ed98bc8f2dbffb22af8833b75ea23e085,2374,5,0.2,0.04,31,31,5,0.0,0.16129032258064516,29,0,0.0,0,0,0.0,0.0,6.0,25.0
0012cb3404b7e0a54c6b88b20b35aa8944c264fa9975acdd40cb9c839266102d,2571,1,0.04,0.04,35,35,1,0.0,0.02857142857142857,35,0,0.0,0,0,0.0,1.0,7.0,27.0
0012d74ac44959de7ae07dc0fda7e82afff92189196522a19b187d2ed710de81,2255,2,0.14,0.07,43,43,2,0.0,0.046511627906976744,41,0,0.0,0,0,0.0,0.0,8.0,35.0
0012de007f6ec699a2976226a4b68d38433061ae2b3a8d9f6b1895e40af76083,2220,4,0.16999999999999998,0.042499999999999996,36,36,4,0.0,0.1111111111111111,33,0,0.0,0,0,0.0,0.0,4.0,32.0
0012f26e3272cc2b5cc3912c7dadfd85125a471b7cccdda718ca05bee13ddafa,2312,2,0.14,0.07,36,36,2,0.0,0.05555555555555555,35,0,0.0,0,0,0.0,0.0,6.0,30.0
00130faf36f2571cf7e08451b317545004a8a85327661ffe0f78d4728047d74f,2092,6,0.38,0.06333333333333334,43,43,6,0.0,0.13953488372093023,38,0,0.0,0,0,0.0,0.0,3.0,40.0
001311505645a5345f324020d17ce0ba87ade00179548c587031b033b750ccb1,2287,2,0.5,0.25,41,41,2,0.0,0.04878048780487805,40,0,0.0,0,0,0.0,0.0,5.0,36.0
001313060d9a6ddd278130839c7c1e88e556a263f7d166ea32ad815be9b6e5eb,2529,1,0.07,0.07,45,45,1,0.0,0.022222222222222223,45,0,0.0,0,0,0.0,0.0,5.0,40.0
00134a275ac10050ccbafa6fb46404cc45088c5ad56a58623f7f8d5130207130,2626,1,0.01,0.01,49,49,1,0.0,0.02040816326530612,48,0,0.0,0,0,0.0,0.0,4.0,45.0
00136a6144a6ef3ee8c24b367a08722b1f8096ac49c1a42c336531517f066a97,2568,5,0.31,0.062,42,42,5,0.0,0.11904761904761904,38,0,0.0,0,0,0.0,2.0,8.0,32.0
0013cb2b73cbef508b95424b4185dd99aed766e30165a698e045389110fe6c95,2095,1,0.04,0.04,28,28,1,0.0,0.03571428571428571,26,0,0.0,0,0,0.0,3.0,4.0,21.0
0013d42c8b5e5653917adf59a597a253eebcb69eb0b6354e12a662faab7714e5,2628,2,0.05,0.025,37,37,2,0.0,0.05405405405405406,35,0,0.0,0,0,0.0,1.0,4.0,32.0
0013ee45a60325aaa514eaa9941fc7c7bfd1f48ca2224ad1263283b9df5e653a,2247,3,0.09,0.03,43,43,3,0.0,0.06976744186046512,43,0,0.0,0,0,0.0,1.0,6.0,36.0
0013ee81b0ad8b637fcf8f4b5284934e947b28664d778df66131d3ac33baf8e3,2110,2,0.16,0.08,37,37,2,0.0,0.05405405405405406,34,0,0.0,0,0,0.0,0.0,6.0,31.0
0013f449e052e25eb210d9ded84cb9b12ea7c8f6e6eb93eaed9eab5281c3dcd4,2080,5,0.19,0.038,52,52,5,0.0,0.09615384615384616,49,0,0.0,0,0,0.0,0.0,3.0,49.0
0013fabe6d7ae3cf11e610c7c89ae6de6fd49a468e8e8d0984cb4d7d169c4f5c,2303,2,0.04,0.02,39,39,2,0.0,0.05128205128205128,39,0,0.0,0,0,0.0,0.0,11.0,28.0
00140d87c629b961e410e1d143084146c6fe71df40fe3dd8b10fedc6a803ad24,2454,1,0.05,0.05,34,34,1,0.0,0.029411764705882353,34,0,0.0,0,0,0.0,0.0,3.0,31.0
001420112d698c8a39ccccd8f6c0341c57025cc022612975a2fcdbfe6e9284b0,2570,1,0.03,0.03,44,44,1,0.0,0.022727272727272728,44,0,0.0,0,0,0.0,0.0,4.0,40.0
00143ec0632e65ee935f083c359df074db8f47cc488934241a1d637d60466172,2626,1,0.12,0.12,30,30,1,0.0,0.03333333333333333,30,0,0.0,0,0,0.0,0.0,6.0,24.0
001474a6235ebaa675ef2313284c3a9c7490f6972af132943764ee76bbc174d6,2000,1,0.06,0.06,43,43,1,0.0,0.023255813953488372,42,0,0.0,0,0,0.0,0.0,7.0,36.0
0014a050e53bac4c5bd56296afbbea26d542fe4340a5598be210af48ebbed972,2397,1,0.03,0.03,33,33,1,0.0,0.030303030303030304,33,0,0.0,0,0,0.0,1.0,2.0,30.0
0014af8e431562a90a9b67913eaf5c183fc67d591c4c37681dfb0f898ea4e0b2,2573,1,0.05,0.05,34,34,1,0.0,0.029411764705882353,34,0,0.0,0,0,0.0,1.0,5.0,28.0
0014d2caff86ba0121aeae24a564ba0e43b97b273bf4c7b7ed0a7fb9f55c14d3,2201,1,0.02,0.02,52,52,1,0.0,0.019230769230769232,51,0,0.0,0,0,0.0,0.0,9.0,43.0
0014fc093a3c27277cdba16ba91bfbd37364834f48feb9c89de17a6e565767f5,2592,1,0.03,0.03,37,37,1,0.0,0.02702702702702703,36,0,0.0,0,0,0.0,0.0,7.0,30.0
00150c4dbbaef4aae0a293193186c0dc35ad66adc0d66787c8e057c2a7a0620f,2492,6,0.06,0.01,41,41,6,0.0,0.14634146341463414,37,0,0.0,0,0,0.0,0.0,14.0,27.0
0015157bab6a618d49f7b8689e2b8d2b6ea6e9fa9e8bb38e3d306927ca2d3cf7,2259,1,0.08,0.08,32,32,1,0.0,0.03125,31,0,0.0,0,0,0.0,0.0,3.0,29.0
001521e8394eb81ba43ab5b84ae7e756d51ac813be212a96e8779e0e42c029c0,2634,2,0.06,0.03,39,39,2,0.0,0.05128205128205128,37,0,0.0,0,0,0.0,0.0,9.0,30.0
0015251a0dcebac75714f68f50a9a282731dc2c8269f7a20cfa81e144fb27551,2441,11,0.44,0.04,43,43,11,0.0,0.2558139534883721,34,0,0.0,0,0,0.0,0.0,13.0,30.0
001529133de5f0cca01358473a1af5dd4ec3b8ba9c58e7b66957b81d6978def4,2340,2,0.14,0.07,45,45,2,0.0,0.044444444444444446,43,0,0.0,0,0,0.0,0.0,3.0,42.0
00155b2ef48cfb5d2fce4642f670f151efe0747542a5b946580684cd2c6093c7,2239,6,0.24,0.04,41,41,6,0.0,0.14634146341463414,41,0,0.0,0,0,0.0,0.0,8.0,33.0
0015735a4905f31e769ca12963c6fbb44e026ceb88e0e3a9bbd17671b4c30f4c,2267,1,0.1,0.1,39,39,1,0.0,0.02564102564102564,38,0,0.0,0,0,0.0,0.0,2.0,37.0
001597a203568914926b852124d1def6d8bfd56358b25b93e2e71c588615e56e,2605,1,0.01,0.01,45,45,1,0.0,0.022222222222222223,44,0,0.0,0,0,0.0,1.0,6.0,38.0
001599534bffb17de3e9ada377f87f695fbfd8180bfb6a241c23f0bfd6931882,2619,1,0.02,0.02,45,45,1,0.0,0.022222222222222223,42,0,0.0,0,0,0.0,0.0,2.0,43.0
00159bfc26c2cf788c09789f006fa698b24d0f1dbd83095a7b22e06c9d0fcb92,2632,1,0.07,0.07,38,38,1,0.0,0.02631578947368421,36,0,0.0,0,0,0.0,0.0,8.0,30.0
0015bcfb4f899d9209301dbd37ce54f53651b0f179c88cd91c50de1807355a91,2626,2,0.03,0.015,27,27,2,0.0,0.07407407407407407,26,0,0.0,0,0,0.0,0.0,2.0,25.0
0015e1028e70b159e9bee92455c4782e72fb4ceb3fccb69e5fa0951c2e47bce0,2627,1,0.07,0.07,33,33,1,0.0,0.030303030303030304,29,0,0.0,0,0,0.0,0.0,5.0,28.0
0015f16aa2702e2ec13d2e38052f496b9b915d3c64e82cdb9ce11b9324c32b34,1993,1,0.05,0.05,36,36,1,0.0,0.027777777777777776,34,0,0.0,0,0,0.0,0.0,4.0,32.0
0015f37f752a41a75c3be6f3f92deedc4c87d039f1758ec41f54f8c7f4729793,2089,2,0.08,0.04,44,44,2,0.0,0.045454545454545456,42,0,0.0,0,0,0.0,0.0,5.0,39.0
00161807b400646237229582e0d2333ef150881037858be8424b5e8202d06ddb,2096,13,0.66,0.050769230769230775,60,60,13,0.0,0.21666666666666667,50,0,0.0,0,0,0.0,0.0,14.0,46.0
0016295ec284490436b03c64f541565aa58dea449cacf55cb7fa98e1fef01539,2407,3,0.09,0.03,40,40,3,0.0,0.075,35,0,0.0,0,0,0.0,0.0,8.0,32.0
00164322e9af7460e84207c8d172912a2c13da209bb0eab92f74545ba217d885,2211,3,0.13,0.043333333333333335,40,40,3,0.0,0.075,40,0,0.0,0,0,0.0,0.0,4.0,36.0
